zipcode,price,sqft_lot,lat,long,avg_income,total_pop,state
98056,340000.0,3716,47.4907,-122.167,96429.90444069702,17790,WA
98117,413252.0,3960,47.6834,-122.366,141307.04301075268,18600,WA
98028,600000.0,5803,47.7368,-122.231,119463.84615384616,11700,WA
98075,726888.0,7261,47.5994,-122.019,240569.3245778612,10660,WA
98126,285000.0,6400,47.5286,-122.368,103219.01944209637,11830,WA
98117,365000.0,5680,47.6951,-122.366,141307.04301075268,18600,WA
98133,295000.0,7200,47.7543,-122.344,77434.52474469757,25460,WA
98034,460000.0,7350,47.7248,-122.179,123401.29716981133,25440,WA
98198,230000.0,10588,47.3775,-122.319,68652.78372591006,18680,WA
98125,337000.0,6109,47.7207,-122.32,89057.8125,21760,WA
98133,300000.0,6300,47.7304,-122.352,77434.52474469757,25460,WA
98112,2300000.0,8402,47.6349,-122.29,331925.1974723539,12660,WA
98038,360000.0,5500,47.3552,-122.014,109980.16119032858,16130,WA
98029,585000.0,10839,47.5675,-122.016,169932.61834319527,13520,WA
98023,182700.0,6650,47.2979,-122.379,72238.51267137515,24070,WA
98023,305000.0,6650,47.2979,-122.379,72238.51267137515,24070,WA
98055,309950.0,7838,47.4439,-122.19,67556.14320585842,12290,WA
98033,550000.0,12527,47.6891,-122.203,246130.3803803804,19980,WA
98074,825000.0,26413,47.6395,-122.05,236032.49211356463,12680,WA
98122,998500.0,4400,47.6112,-122.293,114665.09046052632,24320,WA
98074,644500.0,5342,47.6124,-122.009,236032.49211356463,12680,WA
98059,320000.0,8636,47.5066,-122.159,115617.237743806,18970,WA
98042,266950.0,4803,47.3745,-122.127,85926.3877028181,23420,WA
98053,633100.0,33305,47.6303,-121.99,207522.1335992024,10030,WA
98103,395000.0,6700,47.6955,-122.357,126559.61222477816,30430,WA
98103,259250.0,5904,47.699,-122.35,126559.61222477816,30430,WA
98014,300000.0,5000,47.6492,-121.915,130497.25274725274,3640,WA
98092,413000.0,139392,47.291,-122.118,82218.24655095683,22470,WA
98177,435000.0,8491,47.7758,-122.379,184445.60229445505,10460,WA
98072,500000.0,15000,47.7425,-122.089,161856.97211155377,12550,WA
98108,402000.0,5481,47.5569,-122.298,68213.53082465973,12490,WA
98070,777700.0,251460,47.4096,-122.449,115425.5009107468,5490,WA
98103,580000.0,5000,47.6624,-122.348,126559.61222477816,30430,WA
98072,570000.0,40392,47.7637,-122.134,161856.97211155377,12550,WA
98198,174950.0,6000,47.3832,-122.3,68652.78372591006,18680,WA
98144,300000.0,3001,47.5874,-122.311,109619.07340553548,16620,WA
98133,435000.0,6988,47.7211,-122.33,77434.52474469757,25460,WA
98074,840000.0,8405,47.6328,-122.064,236032.49211356463,12680,WA
98177,469000.0,7543,47.7756,-122.372,184445.60229445505,10460,WA
98119,870000.0,3600,47.6382,-122.368,190293.7363437728,13730,WA
98052,532000.0,7029,47.6983,-122.127,167832.9569093611,33650,WA
98177,455000.0,11400,47.7718,-122.381,184445.60229445505,10460,WA
98019,201000.0,25277,47.7242,-121.951,131883.04195804195,5720,WA
98042,649000.0,13087,47.3632,-122.061,85926.3877028181,23420,WA
98115,445500.0,6670,47.6914,-122.308,143828.72378243867,28130,WA
98052,475000.0,11502,47.7017,-122.127,167832.9569093611,33650,WA
98077,590000.0,29013,47.7635,-122.044,228530.64516129033,6200,WA
98136,565000.0,8296,47.5158,-122.385,142535.06787330317,8840,WA
98126,110000.0,10280,47.5144,-122.368,103219.01944209637,11830,WA
98126,375000.0,7740,47.5222,-122.37,103219.01944209637,11830,WA
98058,255000.0,8528,47.4478,-122.157,82944.60465116278,21500,WA
98168,315000.0,14800,47.4935,-122.321,54356.1190738699,18140,WA
98006,496600.0,8400,47.5488,-122.171,195929.04411764705,19040,WA
98118,380000.0,4800,47.5615,-122.272,82306.18225612205,24910,WA
98042,338950.0,22496,47.3443,-122.073,85926.3877028181,23420,WA
98027,542500.0,42500,47.4587,-121.996,156580.6170355466,14910,WA
98144,739000.0,5000,47.5817,-122.291,109619.07340553548,16620,WA
98103,549000.0,3060,47.6798,-122.348,126559.61222477816,30430,WA
98031,252000.0,7881,47.4105,-122.18,66077.30182176268,20310,WA
98006,1698890.0,15246,47.56,-122.161,195929.04411764705,19040,WA
98115,735000.0,5100,47.6782,-122.3,143828.72378243867,28130,WA
98198,270000.0,8063,47.3761,-122.32,68652.78372591006,18680,WA
98112,2250000.0,8700,47.6352,-122.29,331925.1974723539,12660,WA
98014,155000.0,43056,47.7105,-121.316,130497.25274725274,3640,WA
98108,469000.0,5624,47.5574,-122.308,68213.53082465973,12490,WA
98118,305000.0,5250,47.5183,-122.266,82306.18225612205,24910,WA
98107,675000.0,4500,47.6645,-122.357,118844.46366782006,17340,WA
98109,931000.0,6600,47.6364,-122.351,157746.25126646404,19740,WA
98155,385000.0,11398,47.746,-122.296,100578.83333333331,18000,WA
98075,815000.0,12442,47.5611,-122.032,240569.3245778612,10660,WA
98034,531000.0,8390,47.73,-122.216,123401.29716981133,25440,WA
98144,386500.0,3600,47.5972,-122.295,109619.07340553548,16620,WA
98074,475580.0,11085,47.646,-122.068,236032.49211356463,12680,WA
98133,358000.0,5077,47.7095,-122.35,77434.52474469757,25460,WA
98116,677500.0,4730,47.5895,-122.385,134899.4215938303,15560,WA
98056,868500.0,3942,47.531,-122.204,96429.90444069702,17790,WA
98005,599380.0,7350,47.6046,-122.168,190921.91510365249,10130,WA
98074,712000.0,11960,47.6351,-122.06,236032.49211356463,12680,WA
98106,350000.0,7620,47.5279,-122.345,73720.44241037375,13110,WA
98103,875000.0,6000,47.6767,-122.35,126559.61222477816,30430,WA
98058,365000.0,7350,47.429,-122.162,82944.60465116278,21500,WA
98126,452000.0,6150,47.5371,-122.368,103219.01944209637,11830,WA
98004,915000.0,9750,47.5862,-122.202,334922.6645435244,18840,WA
98053,482500.0,3068,47.6763,-122.028,207522.1335992024,10030,WA
98133,425000.0,7200,47.7121,-122.333,77434.52474469757,25460,WA
98105,460000.0,4160,47.6681,-122.324,167435.148792813,17810,WA
98118,666570.0,7400,47.5558,-122.269,82306.18225612205,24910,WA
98042,390000.0,32112,47.3451,-122.094,85926.3877028181,23420,WA
98008,650000.0,8215,47.5819,-122.125,156355.4321966693,12610,WA
98022,305000.0,8487,47.1959,-122.01,85594.3294329433,11110,WA
98146,250000.0,8100,47.4839,-122.341,80281.9345661451,14060,WA
98058,438800.0,4432,47.4541,-122.117,82944.60465116278,21500,WA
98118,290000.0,5650,47.5149,-122.257,82306.18225612205,24910,WA
98055,324950.0,4800,47.4777,-122.212,67556.14320585842,12290,WA
98107,453000.0,1838,47.6666,-122.367,118844.46366782006,17340,WA
98117,556000.0,4005,47.6876,-122.38,141307.04301075268,18600,WA
98045,315000.0,11135,47.4897,-121.787,128982.49678249678,7770,WA
98011,445830.0,5449,47.7557,-122.22,111194.55782312925,13230,WA
98116,1260000.0,3960,47.5909,-122.384,134899.4215938303,15560,WA
98038,287200.0,19966,47.3493,-122.034,109980.16119032858,16130,WA
98115,525000.0,6360,47.6873,-122.286,143828.72378243867,28130,WA
98033,1135000.0,17621,47.6973,-122.205,246130.3803803804,19980,WA
98059,381000.0,18246,47.4817,-122.097,115617.237743806,18970,WA
98155,360000.0,7020,47.7362,-122.314,100578.83333333331,18000,WA
98144,619000.0,2932,47.5923,-122.298,109619.07340553548,16620,WA
98038,535000.0,224769,47.4158,-122.002,109980.16119032858,16130,WA
98117,402000.0,5100,47.6765,-122.381,141307.04301075268,18600,WA
98058,600000.0,70407,47.4472,-122.092,82944.60465116278,21500,WA
98166,549950.0,8690,47.4424,-122.344,108241.8439716312,11280,WA
98178,300000.0,7440,47.5044,-122.245,68004.76550680786,13220,WA
98059,360000.0,9870,47.4751,-122.145,115617.237743806,18970,WA
98106,419000.0,8521,47.52,-122.338,73720.44241037375,13110,WA
98117,510000.0,1012,47.6904,-122.395,141307.04301075268,18600,WA
98022,319950.0,9907,47.1903,-122.013,85594.3294329433,11110,WA
98038,1180000.0,94089,47.38,-122.011,109980.16119032858,16130,WA
98058,381000.0,6003,47.4518,-122.12,82944.60465116278,21500,WA
98031,256900.0,3951,47.4033,-122.187,66077.30182176268,20310,WA
98030,346000.0,30456,47.3469,-122.195,58244.88505747126,17400,WA
98052,465000.0,1222,47.6754,-122.121,167832.9569093611,33650,WA
98027,545000.0,9975,47.5307,-122.054,156580.6170355466,14910,WA
98115,516000.0,3090,47.679,-122.319,143828.72378243867,28130,WA
98136,550000.0,5100,47.5331,-122.384,142535.06787330317,8840,WA
98042,339950.0,7150,47.3595,-122.089,85926.3877028181,23420,WA
98133,417000.0,8514,47.7502,-122.353,77434.52474469757,25460,WA
98105,906000.0,5000,47.6653,-122.272,167435.148792813,17810,WA
98040,980000.0,9800,47.5336,-122.223,348292.80632411066,12650,WA
98056,555000.0,5079,47.5214,-122.191,96429.90444069702,17790,WA
98033,468000.0,7029,47.6936,-122.186,246130.3803803804,19980,WA
98022,378000.0,117176,47.2585,-121.925,85594.3294329433,11110,WA
98059,430000.0,16020,47.4821,-122.108,115617.237743806,18970,WA
98027,730100.0,14300,47.5318,-122.055,156580.6170355466,14910,WA
98198,219000.0,7944,47.4224,-122.289,68652.78372591006,18680,WA
98074,570000.0,11953,47.6285,-122.054,236032.49211356463,12680,WA
98032,262500.0,7036,47.3665,-122.276,59395.632444696545,17630,WA
98019,525000.0,9216,47.7379,-121.966,131883.04195804195,5720,WA
98117,520000.0,3880,47.687,-122.389,141307.04301075268,18600,WA
98055,417400.0,12285,47.4633,-122.196,67556.14320585842,12290,WA
98027,788000.0,5759,47.5367,-122.067,156580.6170355466,14910,WA
98056,320000.0,7400,47.4831,-122.191,96429.90444069702,17790,WA
98117,950000.0,5000,47.6789,-122.397,141307.04301075268,18600,WA
98155,255000.0,8100,47.7766,-122.307,100578.83333333331,18000,WA
98023,260000.0,6671,47.3078,-122.358,72238.51267137515,24070,WA
98126,394000.0,7930,47.5212,-122.371,103219.01944209637,11830,WA
98072,575000.0,27441,47.7628,-122.123,161856.97211155377,12550,WA
98112,1250000.0,7200,47.6315,-122.282,331925.1974723539,12660,WA
98011,385000.0,7800,47.7377,-122.197,111194.55782312925,13230,WA
98092,456000.0,193406,47.2838,-122.121,82218.24655095683,22470,WA
98115,637000.0,5000,47.6772,-122.285,143828.72378243867,28130,WA
98008,485000.0,9900,47.6348,-122.118,156355.4321966693,12610,WA
98125,315275.0,8040,47.7128,-122.306,89057.8125,21760,WA
98058,252500.0,8710,47.4472,-122.16,82944.60465116278,21500,WA
98027,240000.0,24319,47.4741,-122.015,156580.6170355466,14910,WA
98115,790000.0,12760,47.6947,-122.303,143828.72378243867,28130,WA
98133,310000.0,7830,47.7703,-122.336,77434.52474469757,25460,WA
98146,1250000.0,20240,47.5075,-122.389,80281.9345661451,14060,WA
98126,425000.0,5038,47.5304,-122.38,103219.01944209637,11830,WA
98072,548000.0,4099,47.7508,-122.17,161856.97211155377,12550,WA
98027,379880.0,14054,47.4821,-122.017,156580.6170355466,14910,WA
98074,530000.0,9906,47.6363,-122.025,236032.49211356463,12680,WA
98027,695000.0,220300,47.4562,-122.016,156580.6170355466,14910,WA
98126,435000.0,4000,47.5695,-122.376,103219.01944209637,11830,WA
98053,540000.0,62290,47.6529,-121.979,207522.1335992024,10030,WA
98072,425000.0,10209,47.7492,-122.086,161856.97211155377,12550,WA
98125,490000.0,7266,47.7191,-122.309,89057.8125,21760,WA
98106,220000.0,6000,47.5307,-122.352,73720.44241037375,13110,WA
98034,540000.0,3784,47.7189,-122.181,123401.29716981133,25440,WA
98105,670000.0,6195,47.6706,-122.265,167435.148792813,17810,WA
98004,667500.0,20423,47.6339,-122.192,334922.6645435244,18840,WA
98116,585000.0,2197,47.5767,-122.41,134899.4215938303,15560,WA
98014,225000.0,12500,47.6496,-121.908,130497.25274725274,3640,WA
98006,375000.0,9877,47.5745,-122.136,195929.04411764705,19040,WA
98177,335000.0,8847,47.7639,-122.363,184445.60229445505,10460,WA
98155,680000.0,15815,47.774,-122.28,100578.83333333331,18000,WA
98112,600000.0,4800,47.6212,-122.298,331925.1974723539,12660,WA
98168,161000.0,8043,47.4758,-122.288,54356.1190738699,18140,WA
98168,220000.0,8043,47.4758,-122.288,54356.1190738699,18140,WA
98019,420000.0,5000,47.738,-121.983,131883.04195804195,5720,WA
98119,710000.0,2250,47.6373,-122.358,190293.7363437728,13730,WA
98117,626000.0,7221,47.6921,-122.387,141307.04301075268,18600,WA
98146,279500.0,8040,47.4901,-122.341,80281.9345661451,14060,WA
98040,1610000.0,11600,47.5862,-122.246,348292.80632411066,12650,WA
98106,325000.0,5000,47.5682,-122.359,73720.44241037375,13110,WA
98058,380000.0,7980,47.4524,-122.15,82944.60465116278,21500,WA
98011,470000.0,9820,47.7758,-122.2,111194.55782312925,13230,WA
98058,363000.0,12142,47.4338,-122.16,82944.60465116278,21500,WA
98023,245000.0,7700,47.3009,-122.375,72238.51267137515,24070,WA
98102,525000.0,3520,47.6208,-122.319,153812.87655050206,16930,WA
98004,1700000.0,22885,47.606,-122.211,334922.6645435244,18840,WA
98199,658500.0,5000,47.6456,-122.387,195778.45884413313,11420,WA
98136,680000.0,8442,47.5145,-122.391,142535.06787330317,8840,WA
98077,835000.0,16025,47.7222,-122.056,228530.64516129033,6200,WA
98107,595000.0,2175,47.6696,-122.371,118844.46366782006,17340,WA
98038,419000.0,4980,47.3657,-122.034,109980.16119032858,16130,WA
98042,198900.0,18700,47.3752,-122.166,85926.3877028181,23420,WA
98077,1085000.0,12080,47.7214,-122.056,228530.64516129033,6200,WA
98074,500000.0,4368,47.6213,-122.065,236032.49211356463,12680,WA
98177,575000.0,8100,47.7201,-122.361,184445.60229445505,10460,WA
98125,324950.0,1516,47.7265,-122.314,89057.8125,21760,WA
98168,259000.0,7980,47.473,-122.3,54356.1190738699,18140,WA
98011,551000.0,9604,47.7718,-122.208,111194.55782312925,13230,WA
98103,488000.0,5125,47.6926,-122.347,126559.61222477816,30430,WA
98053,635000.0,46173,47.6657,-122.067,207522.1335992024,10030,WA
98031,395000.0,8938,47.4181,-122.211,66077.30182176268,20310,WA
98155,370000.0,8287,47.7438,-122.315,100578.83333333331,18000,WA
98116,675000.0,5000,47.5721,-122.381,134899.4215938303,15560,WA
98133,402000.0,6825,47.7491,-122.353,77434.52474469757,25460,WA
98034,825000.0,24192,47.7108,-122.225,123401.29716981133,25440,WA
98038,579000.0,223027,47.4127,-122.071,109980.16119032858,16130,WA
98122,455000.0,3000,47.6029,-122.304,114665.09046052632,24320,WA
98092,265000.0,6527,47.2578,-122.217,82218.24655095683,22470,WA
98006,713500.0,9163,47.5668,-122.169,195929.04411764705,19040,WA
98056,240000.0,12670,47.5024,-122.169,96429.90444069702,17790,WA
98022,570000.0,217800,47.2411,-121.932,85594.3294329433,11110,WA
98027,243800.0,27760,47.5372,-121.972,156580.6170355466,14910,WA
98103,543000.0,3864,47.6631,-122.345,126559.61222477816,30430,WA
98112,1010000.0,7500,47.6232,-122.299,331925.1974723539,12660,WA
98075,625000.0,17008,47.5924,-122.048,240569.3245778612,10660,WA
98038,459950.0,6567,47.3555,-122.002,109980.16119032858,16130,WA
98038,370000.0,39704,47.4053,-122.03,109980.16119032858,16130,WA
98178,150000.0,7254,47.5056,-122.254,68004.76550680786,13220,WA
98119,683500.0,5756,47.6479,-122.367,190293.7363437728,13730,WA
98119,499950.0,2208,47.6419,-122.374,190293.7363437728,13730,WA
98108,255000.0,9967,47.5693,-122.296,68213.53082465973,12490,WA
98031,279000.0,7779,47.4024,-122.171,66077.30182176268,20310,WA
98115,910000.0,5096,47.6809,-122.288,143828.72378243867,28130,WA
98125,699000.0,7945,47.7113,-122.296,89057.8125,21760,WA
98039,1651000.0,13530,47.6293,-122.238,1174179.87012987,1540,WA
98030,248000.0,8800,47.3746,-122.181,58244.88505747126,17400,WA
98001,429000.0,37950,47.3259,-122.289,76875.8559622196,16940,WA
98166,685000.0,15239,47.4502,-122.378,108241.8439716312,11280,WA
98126,316000.0,5040,47.5387,-122.374,103219.01944209637,11830,WA
98118,410000.0,7540,47.5359,-122.28,82306.18225612205,24910,WA
98045,299000.0,15843,47.4991,-121.779,128982.49678249678,7770,WA
98126,559000.0,6400,47.5493,-122.377,103219.01944209637,11830,WA
98027,575000.0,100188,47.4776,-122.02,156580.6170355466,14910,WA
98122,602000.0,3804,47.6103,-122.3,114665.09046052632,24320,WA
98107,492000.0,5000,47.6662,-122.365,118844.46366782006,17340,WA
98038,293500.0,5024,47.3833,-122.043,109980.16119032858,16130,WA
98056,481000.0,14810,47.5343,-122.185,96429.90444069702,17790,WA
98055,311100.0,8078,47.4482,-122.209,67556.14320585842,12290,WA
98014,375000.0,13598,47.7139,-121.321,130497.25274725274,3640,WA
98045,1075000.0,435600,47.4418,-121.731,128982.49678249678,7770,WA
98052,500000.0,8400,47.6713,-122.152,167832.9569093611,33650,WA
98136,553000.0,6250,47.5514,-122.385,142535.06787330317,8840,WA
98103,760000.0,1750,47.6797,-122.357,126559.61222477816,30430,WA
98136,589500.0,3200,47.5269,-122.383,142535.06787330317,8840,WA
98115,840000.0,20824,47.6948,-122.282,143828.72378243867,28130,WA
98112,2546000.0,8805,47.6181,-122.284,331925.1974723539,12660,WA
98008,1275000.0,46609,47.5966,-122.112,156355.4321966693,12610,WA
98058,260000.0,7875,47.434,-122.171,82944.60465116278,21500,WA
98103,430000.0,1469,47.6911,-122.341,126559.61222477816,30430,WA
98103,781000.0,1896,47.6616,-122.356,126559.61222477816,30430,WA
98106,280000.0,13170,47.5487,-122.357,73720.44241037375,13110,WA
98198,392000.0,32481,47.3965,-122.314,68652.78372591006,18680,WA
98008,466200.0,8856,47.6094,-122.126,156355.4321966693,12610,WA
98117,641000.0,3975,47.6786,-122.368,141307.04301075268,18600,WA
98117,350000.0,8010,47.6993,-122.376,141307.04301075268,18600,WA
98029,450000.0,4364,47.5672,-122.004,169932.61834319527,13520,WA
98039,1800000.0,16953,47.6338,-122.232,1174179.87012987,1540,WA
98055,185000.0,1848,47.4658,-122.191,67556.14320585842,12290,WA
98056,290000.0,12507,47.4972,-122.176,96429.90444069702,17790,WA
98074,964000.0,9475,47.6544,-122.085,236032.49211356463,12680,WA
98040,2000000.0,18000,47.5355,-122.24,348292.80632411066,12650,WA
98075,545000.0,15693,47.592,-122.082,240569.3245778612,10660,WA
98033,609950.0,10350,47.6605,-122.188,246130.3803803804,19980,WA
98103,605000.0,7626,47.6878,-122.342,126559.61222477816,30430,WA
98006,550000.0,9163,47.5551,-122.172,195929.04411764705,19040,WA
98199,905000.0,4268,47.6397,-122.395,195778.45884413313,11420,WA
98058,384200.0,7613,47.4383,-122.135,82944.60465116278,21500,WA
98126,370000.0,1105,47.5448,-122.375,103219.01944209637,11830,WA
98199,717500.0,4000,47.6393,-122.392,195778.45884413313,11420,WA
98199,1999000.0,7500,47.6448,-122.409,195778.45884413313,11420,WA
98177,365500.0,15624,47.7673,-122.367,184445.60229445505,10460,WA
98115,580000.0,5700,47.6838,-122.312,143828.72378243867,28130,WA
98022,415000.0,14760,47.1996,-122.003,85594.3294329433,11110,WA
98126,272000.0,6300,47.5145,-122.374,103219.01944209637,11830,WA
98115,600000.0,6360,47.6878,-122.286,143828.72378243867,28130,WA
98136,744000.0,5352,47.532,-122.385,142535.06787330317,8840,WA
98034,830000.0,10521,47.6987,-122.228,123401.29716981133,25440,WA
98133,322000.0,1225,47.7035,-122.351,77434.52474469757,25460,WA
98001,270000.0,19200,47.2598,-122.281,76875.8559622196,16940,WA
98188,272450.0,7973,47.4323,-122.292,55292.0763022744,13630,WA
98107,605000.0,2114,47.6666,-122.37,118844.46366782006,17340,WA
98011,510000.0,8325,47.7685,-122.2,111194.55782312925,13230,WA
98112,1125000.0,4000,47.6265,-122.298,331925.1974723539,12660,WA
98105,1688000.0,7500,47.6571,-122.277,167435.148792813,17810,WA
98010,162000.0,16638,47.3431,-122.048,113159.4982078853,2790,WA
98198,337500.0,5850,47.4225,-122.328,68652.78372591006,18680,WA
98055,312000.0,7857,47.4547,-122.209,67556.14320585842,12290,WA
98010,740000.0,199253,47.3602,-121.988,113159.4982078853,2790,WA
98010,700000.0,199253,47.3602,-121.988,113159.4982078853,2790,WA
98133,328000.0,8136,47.7366,-122.333,77434.52474469757,25460,WA
98032,241000.0,7538,47.3587,-122.288,59395.632444696545,17630,WA
98031,265000.0,6750,47.4075,-122.172,66077.30182176268,20310,WA
98002,246000.0,10200,47.2867,-122.209,50171.24925283921,16730,WA
98146,271000.0,9112,47.4991,-122.345,80281.9345661451,14060,WA
98168,270000.0,8398,47.509,-122.324,54356.1190738699,18140,WA
98125,395000.0,7085,47.7309,-122.305,89057.8125,21760,WA
98118,340000.0,5715,47.54,-122.276,82306.18225612205,24910,WA
98146,340000.0,13260,47.5074,-122.353,80281.9345661451,14060,WA
98106,335000.0,1246,47.5394,-122.368,73720.44241037375,13110,WA
98105,435000.0,3036,47.6578,-122.324,167435.148792813,17810,WA
